"Title";"Directors";"País";"Año";"Género";"Actores";"UserRating";"FArating";"NúmeroVotos"
"The Pursuit of Happyness ";"Gabriele Muccino";"United States";"2006";"Drama";"Kurt Fuller";"8";"7.5";"80,389 "
"The Pursuit of Happyness ";"Gabriele Muccino";"United States";"2006";"Drama";"Mark Christopher Lawrence";"8";"7.5";"80,389 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Scott Eastwood";"8";"5.6";"3,739 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Britt Robertson";"8";"5.6";"3,739 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Alan Alda";"8";"5.6";"3,739 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Oona Chaplin";"8";"5.6";"3,739 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Melissa Benoist";"8";"5.6";"3,739 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Jack Huston";"8";"5.6";"3,739 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Lolita Davidovich";"8";"5.6";"3,739 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Amber Chaney";"8";"5.6";"3,739 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Tommy Brown";"8";"5.6";"3,739 "
"The Longest Ride ";"George Tillman Jr.";"United States";"2015";"Romance";"Gloria Reuben";"8";"5.6";"3,739 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Vin Diesel";"5";"4.6";"6,940 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Rose Leslie";"5";"4.6";"6,940 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Elijah Wood";"5";"4.6";"6,940 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Michael Caine";"5";"4.6";"6,940 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Ólafur Darri Ólafsson";"5";"4.6";"6,940 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Joseph Gilgun";"5";"4.6";"6,940 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Julie Engelbrecht";"5";"4.6";"6,940 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Rena Owen";"5";"4.6";"6,940 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Lotte Verbeek";"5";"4.6";"6,940 "
"The Last Witch Hunter ";"Breck Eisner";"United States";"2015";"Fantasy";"Inbar Lavi";"5";"4.6";"6,940 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"Jason Statham";"6";"5.4";"8,177 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"James Franco";"6";"5.4";"8,177 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"Winona Ryder";"6";"5.4";"8,177 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"Kate Bosworth";"6";"5.4";"8,177 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"Frank Grillo";"6";"5.4";"8,177 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"Rachelle Lefevre";"6";"5.4";"8,177 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"Amin Joseph";"6";"5.4";"8,177 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"Omar Benson Miller";"6";"5.4";"8,177 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"Izabela Vidovic";"6";"5.4";"8,177 "
"Homefront ";"Gary Fleder";"United States";"2013";"Action";"Ritchie Montgomery";"6";"5.4";"8,177 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"Armie Hammer";"6";"5.2";"25,511 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"Johnny Depp";"6";"5.2";"25,511 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"Tom Wilkinson";"6";"5.2";"25,511 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"William Fichtner";"6";"5.2";"25,511 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"Ruth Wilson";"6";"5.2";"25,511 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"Helena Bonham Carter";"6";"5.2";"25,511 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"James Badge Dale";"6";"5.2";"25,511 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"Bryant Prince";"6";"5.2";"25,511 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"Barry Pepper";"6";"5.2";"25,511 "
"The Lone Ranger ";"Gore Verbinski";"United States";"2013";"Adventure";"Harry Treadaway";"6";"5.2";"25,511 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Denzel Washington";"6";"5.6";"30,940 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Gary Oldman";"6";"5.6";"30,940 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Mila Kunis";"6";"5.6";"30,940 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Ray Stevenson";"6";"5.6";"30,940 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Jennifer Beals";"6";"5.6";"30,940 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Tom Waits";"6";"5.6";"30,940 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Malcolm McDowell";"6";"5.6";"30,940 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Michael Gambon";"6";"5.6";"30,940 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Frances de la Tour";"6";"5.6";"30,940 "
"The Book of Eli ";"Albert Hughes";"United States";"2010";"Sci-Fi";"Lateef Crowder";"6";"5.6";"30,940 "
"The Illusionist ";"Neil Burger";"United States";"2006";"Mystery";"Edward Norton";"8";"7.1";"97,812 "
"The Illusionist ";"Neil Burger";"United States";"2006";"Mystery";"Paul Giamatti";"8";"7.1";"97,812 "
"The Illusionist ";"Neil Burger";"United States";"2006";"Mystery";"Jessica Biel";"8";"7.1";"97,812 "
"The Illusionist ";"Neil Burger";"United States";"2006";"Mystery";"Rufus Sewell";"8";"7.1";"97,812 "
"The Illusionist ";"Neil Burger";"United States";"2006";"Mystery";"Eddie Marsan";"8";"7.1";"97,812 "
"The Illusionist ";"Neil Burger";"United States";"2006";"Mystery";"Jake Wood";"8";"7.1";"97,812 "
"The Illusionist ";"Neil Burger";"United States";"2006";"Mystery";"Tom Fisher";"8";"7.1";"97,812 "
"The Illusionist ";"Neil Burger";"United States";"2006";"Mystery";"Aaron Taylor-Johnson";"8";"7.1";"97,812 "
"The Illusionist ";"Neil Burger";"United States";"2006";"Mystery";"Eleanor Tomlinson";"8";"7.1";"97,812 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Dev Patel";"8";"6.2";"4,423 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Jeremy Irons";"8";"6.2";"4,423 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Toby Jones";"8";"6.2";"4,423 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Stephen Fry";"8";"6.2";"4,423 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Jeremy Northam";"8";"6.2";"4,423 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Kevin McNally";"8";"6.2";"4,423 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Enzo Cilenti";"8";"6.2";"4,423 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Shazad Latif";"8";"6.2";"4,423 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Padraic Delaney";"8";"6.2";"4,423 "
"The Man Who Knew Infinity ";"Matt Brown";"United Kingdom";"2015";"Drama";"Nicholas Agnew";"8";"6.2";"4,423 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"Ralph Fiennes";"7";"7.2";"67,091 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"Tony Revolori";"7";"7.2";"67,091 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"Saoirse Ronan";"7";"7.2";"67,091 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"Edward Norton";"7";"7.2";"67,091 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"Jeff Goldblum";"7";"7.2";"67,091 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"Jude Law";"7";"7.2";"67,091 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"Willem Dafoe";"7";"7.2";"67,091 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"F. Murray Abraham";"7";"7.2";"67,091 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"Adrien Brody";"7";"7.2";"67,091 "
"The Grand Budapest Hotel ";"Wes Anderson";"United States";"2014";"Comedy";"Tilda Swinton";"7";"7.2";"67,091 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Leonardo DiCaprio";"7";"6.2";"42,658 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Tobey Maguire";"7";"6.2";"42,658 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Carey Mulligan";"7";"6.2";"42,658 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Joel Edgerton";"7";"6.2";"42,658 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Isla Fisher";"7";"6.2";"42,658 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Elizabeth Debicki";"7";"6.2";"42,658 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Jason Clarke";"7";"6.2";"42,658 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Amitabh Bachchan";"7";"6.2";"42,658 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Jack Thompson";"7";"6.2";"42,658 "
"The Great Gatsby ";"Baz Luhrmann";"Australia";"2013";"Drama";"Adelaide Clemens";"7";"6.2";"42,658 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Bradley Cooper";"7";"6.4";"44,538 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Sienna Miller";"7";"6.4";"44,538 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Luke Grimes";"7";"6.4";"44,538 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Jake McDorman";"7";"6.4";"44,538 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Kyle Gallner";"7";"6.4";"44,538 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Keir O'Donnell";"7";"6.4";"44,538 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Eric Close";"7";"6.4";"44,538 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Sam Jaeger";"7";"6.4";"44,538 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Owain Yeoman";"7";"6.4";"44,538 "
"American Sniper ";"Clint Eastwood";"United States";"2014";"War";"Brian Hallisay";"7";"6.4";"44,538 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Brad Pitt";"8";"7.2";"119,811 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Cate Blanchett";"8";"7.2";"119,811 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Taraji P. Henson";"8";"7.2";"119,811 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Tilda Swinton";"8";"7.2";"119,811 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Jason Flemyng";"8";"7.2";"119,811 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Julia Ormond";"8";"7.2";"119,811 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Elias Koteas";"8";"7.2";"119,811 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Elle Fanning";"8";"7.2";"119,811 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Jared Harris";"8";"7.2";"119,811 "
"The Curious Case of Benjamin Button ";"David Fincher";"United States";"2008";"Fantasy";"Mahershala Ali";"8";"7.2";"119,811 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"Robert De Niro";"6";"5.8";"17,306 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"Anne Hathaway";"6";"5.8";"17,306 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"René Russo";"6";"5.8";"17,306 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"Nat Wolff";"6";"5.8";"17,306 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"Drena De Niro";"6";"5.8";"17,306 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"Adam DeVine";"6";"5.8";"17,306 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"Wallis Currie-Wood";"6";"5.8";"17,306 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"Anders Holm";"6";"5.8";"17,306 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"Liz Celeste";"6";"5.8";"17,306 "
"The Intern ";"Nancy Meyers";"United States";"2015";"Comedy";"JoJo Kushner";"6";"5.8";"17,306 "
"Butch Cassidy and the Sundance Kid ";"George Roy Hill";"United States";"1969";"Western";"Robert Redford";"8";"7.9";"35,914 "
"Butch Cassidy and the Sundance Kid ";"George Roy Hill";"United States";"1969";"Western";"Paul Newman";"8";"7.9";"35,914 "
"Butch Cassidy and the Sundance Kid ";"George Roy Hill";"United States";"1969";"Western";"Katharine Ross";"8";"7.9";"35,914 "
"Butch Cassidy and the Sundance Kid ";"George Roy Hill";"United States";"1969";"Western";"Strother Martin";"8";"7.9";"35,914 "
"Butch Cassidy and the Sundance Kid ";"George Roy Hill";"United States";"1969";"Western";"Jeff Corey";"8";"7.9";"35,914 "
"Butch Cassidy and the Sundance Kid ";"George Roy Hill";"United States";"1969";"Western";"Henry Jones";"8";"7.9";"35,914 "
"Butch Cassidy and the Sundance Kid ";"George Roy Hill";"United States";"1969";"Western";"Cloris Leachman";"8";"7.9";"35,914 "
"Butch Cassidy and the Sundance Kid ";"George Roy Hill";"United States";"1969";"Western";"Ted Cassidy";"8";"7.9";"35,914 "
"Butch Cassidy and the Sundance Kid ";"George Roy Hill";"United States";"1969";"Western";"Kenneth Mars";"8";"7.9";"35,914 "
"Dope ";"Rick Famuyiwa";"United States";"2015";"Drama";"Shameik Moore";"7";"6.2";"3,703 "
"Dope ";"Rick Famuyiwa";"United States";"2015";"Drama";"Tony Revolori";"7";"6.2";"3,703 "
"Dope ";"Rick Famuyiwa";"United States";"2015";"Drama";"Kiersey Clemons";"7";"6.2";"3,703 "
"Dope ";"Rick Famuyiwa";"United States";"2015";"Drama";"Blake Anderson";"7";"6.2";"3,703 "
"Dope ";"Rick Famuyiwa";"United States";"2015";"Drama";"Zöe Kravitz";"7";"6.2";"3,703 "
"Dope ";"Rick Famuyiwa";"United States";"2015";"Drama";"ASAP Rocky";"7";"6.2";"3,703 "
"Dope ";"Rick Famuyiwa";"United States";"2015";"Drama";"Kimberly Elise";"7";"6.2";"3,703 "
"Dope ";"Rick Famuyiwa";"United States";"2015";"Drama";"Tyga";"7";"6.2";"3,703 "
"Dope ";"Rick Famuyiwa";"United States";"2015";"Drama";"Chanel Iman";"7";"6.2";"3,703 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Dylan O'Brien";"7";"5.2";"17,933 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Thomas Brodie-Sangster";"7";"5.2";"17,933 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Kaya Scodelario";"7";"5.2";"17,933 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Ki Hong Lee";"7";"5.2";"17,933 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Giancarlo Esposito";"7";"5.2";"17,933 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Aidan Gillen";"7";"5.2";"17,933 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Patricia Clarkson";"7";"5.2";"17,933 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Rosa Salazar";"7";"5.2";"17,933 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Nathalie Emmanuel";"7";"5.2";"17,933 "
"Maze Runner: Scorch Trials ";"Wes Ball";"United States";"2015";"Action";"Jacob Lofland";"7";"5.2";"17,933 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Dylan O'Brien";"7";"5.2";"6,790 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Ki Hong Lee";"7";"5.2";"6,790 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Kaya Scodelario";"7";"5.2";"6,790 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Thomas Brodie-Sangster";"7";"5.2";"6,790 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Dexter Darden";"7";"5.2";"6,790 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Will Poulter";"7";"5.2";"6,790 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Jacob Lofland";"7";"5.2";"6,790 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Rosa Salazar";"7";"5.2";"6,790 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Giancarlo Esposito";"7";"5.2";"6,790 "
"Maze Runner: The Death Cure ";"Wes Ball";"United States";"2018";"Sci-Fi";"Patricia Clarkson";"7";"5.2";"6,790 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Dylan O'Brien";"7";"5.9";"32,177 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Thomas Brodie-Sangster";"7";"5.9";"32,177 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Kaya Scodelario";"7";"5.9";"32,177 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Will Poulter";"7";"5.9";"32,177 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Ki Hong Lee";"7";"5.9";"32,177 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Blake Cooper";"7";"5.9";"32,177 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Aml Ameen";"7";"5.9";"32,177 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Jacob Latimore";"7";"5.9";"32,177 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Dexter Darden";"7";"5.9";"32,177 "
"The Maze Runner ";"Wes Ball";"United States";"2014";"Sci-Fi";"Chris Sheffield";"7";"5.9";"32,177 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Shailene Woodley";"6";"4.7";"7,952 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Theo James";"6";"4.7";"7,952 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Naomi Watts";"6";"4.7";"7,952 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Ansel Elgort";"6";"4.7";"7,952 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Miles Teller";"6";"4.7";"7,952 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Jeff Daniels";"6";"4.7";"7,952 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Jonny Weston";"6";"4.7";"7,952 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Bill Skarsgård";"6";"4.7";"7,952 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Kristin McKenzie";"6";"4.7";"7,952 "
"The Divergent Series: Allegiant ";"Robert Schwentke";"United States";"2016";"Sci-Fi";"Marisol Correa";"6";"4.7";"7,952 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Shailene Woodley";"6";"5.3";"16,733 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Theo James";"6";"5.3";"16,733 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Kate Winslet";"6";"5.3";"16,733 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Naomi Watts";"6";"5.3";"16,733 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Ansel Elgort";"6";"5.3";"16,733 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Miles Teller";"6";"5.3";"16,733 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Zöe Kravitz";"6";"5.3";"16,733 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Jai Courtney";"6";"5.3";"16,733 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Ray Stevenson";"6";"5.3";"16,733 "
"Insurgent ";"Robert Schwentke";"United States";"2015";"Sci-Fi";"Octavia Spencer";"6";"5.3";"16,733 "
"Divergent ";"Neil Burger";"United States";"2014";"Sci-Fi";"Shailene Woodley";"6";"5.6";"30,210 "
